batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:15.774,0:05:18.265,2491,"['Gut', ',', 'Onkel', ',', 'ich', 'tu', ',', 'was', 'du', 'sagst', '.']",batman_the_killing_joke_2016_german_720p_bluray_83.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:19.569,0:05:22.857,3288,['GOTHAM-BIBLIOTHEK'],batman_the_killing_joke_2016_german_720p_bluray_84.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:23.573,0:05:24.733,1160,"['Düstere', 'Männer', ',', 'ja', '?']",batman_the_killing_joke_2016_german_720p_bluray_85.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:24.908,0:05:26.114,1206,"['Barbara', ',', 'sag', 'das', 'doch', 'gleich', ',']",batman_the_killing_joke_2016_german_720p_bluray_86.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:26.284,0:05:27.774,1490,"['mein', 'Cousin', 'ist', 'Strafverteidiger', '!']",batman_the_killing_joke_2016_german_720p_bluray_87.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:27.953,0:05:30.069,2116,"['Oh', ',', 'Reese', '.', 'So', 'düster', 'nicht', '.']",batman_the_killing_joke_2016_german_720p_bluray_88.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:30.831,0:05:32.617,1786,"['(', 'ANDEUTIG', ')', 'Er', 'ist', 'Single', '!']",batman_the_killing_joke_2016_german_720p_bluray_89.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:32.791,0:05:34.531,1740,"['Unglaublicher', 'Pluspunkt', 'für', 'ihn', ',', 'was', '?']",batman_the_killing_joke_2016_german_720p_bluray_90.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:34.709,0:05:35.915,1206,"['Babs', ',', 'Süße', '...']",batman_the_killing_joke_2016_german_720p_bluray_91.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:36.086,0:05:38.247,2161,"['(', 'STOCKENDER', 'ACH-LAUT', ')', 'Ich', 'kann', 'nicht', 'glauben', ',', 'dass', 'du', 'keinen', 'Fisch', 'fängst', ',']",batman_the_killing_joke_2016_german_720p_bluray_92.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:38.421,0:05:40.252,1831,"['obwohl', 'wir', 'in', 'einem', 'so', 'großen', 'Teich', 'angeln', '.']",batman_the_killing_joke_2016_german_720p_bluray_93.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:41.258,0:05:43.340,2082,"['Was', 'muss', 'man', 'tun', ',', 'um', 'dein', 'Interesse', 'wecken', '?']",batman_the_killing_joke_2016_german_720p_bluray_94.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:44.219,0:05:45.299,1080,"['Ein', 'Buch', 'klauen', '?']",batman_the_killing_joke_2016_german_720p_bluray_95.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:45.679,0:05:48.011,2332,"['Zufälligerweise', 'hab', 'ich', 'schon', 'was', 'am', 'Laufen', '.']",batman_the_killing_joke_2016_german_720p_bluray_96.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:48.181,0:05:50.263,2082,"['Irgendwie', '.', 'Ja', '.']",batman_the_killing_joke_2016_german_720p_bluray_97.mkv
